year,day,no3_leach,h2o_leach,precip,soil_ph,soil_temp,wfps,soil_nh3,nh3_vol
15,71,0.1,0.21,2,6.1,3.4,0.35,0,0
15,72,0.1,0.2,0,6.1,4.79,0.35,0,0
15,73,0.1,0.2,0,6.1,6.72,0.35,0,0
15,74,0.09,0.19,0,6.1,6.6,0.35,0,0
15,75,0.09,0.18,0,6.1,6.35,0.35,0,0
15,76,0.08,0.17,0,6.1,6.26,0.35,0,0
15,77,0.08,0.16,0,6.1,6.35,0.35,0,0
15,78,0.08,0.15,0,6.1,6.3,0.34,0,0
15,79,0.07,0.14,0,6.1,6.35,0.34,0,0
15,80,0.06,0.13,0,6.1,6.58,0.34,0,0
15,81,0.06,0.12,0,6.1,6.38,0.34,0,0
15,82,0.05,0.11,0,6.1,6.08,0.34,0,0
15,83,0.05,0.1,1,6.1,5.9,0.34,0,0
15,84,0,0,0,6.1,5.69,0.34,0,0
15,85,0.04,0.09,0,6.1,5.7,0.34,0,0
15,86,0.04,0.08,0,6.1,6.13,0.34,0,0
15,87,0,0,3,6.1,5.8,0.34,0,0
15,88,0,0,0,6.1,5.67,0.34,0,0
15,89,0.03,0.07,0,6.1,6.23,0.34,0,0
15,90,0.03,0.06,0,6.1,6.91,0.34,0,0
15,91,0.03,0.06,0,6.1,6.95,0.34,0,0
15,92,0.03,0.06,0,6.1,6.58,0.34,0,0
15,93,0.03,0.06,0,6.1,6.48,0.34,0,0
15,94,0,0,13,6.1,6.16,0.34,0,0
15,95,0,0,0,6.1,6,0.34,0,0
15,96,0,0,0,6.1,5.88,0.34,0,0
15,97,0,0,3,6.1,5.81,0.35,0,0
15,98,0,0,0,6.1,5.74,0.35,0,0
15,99,0.09,0.18,0,6.1,5.94,0.35,0,0
15,100,0.11,0.23,0,6.1,6.92,0.34,0,3.55
15,101,0.13,0.27,0,6.1,7.21,0.34,0,0
15,102,0.14,0.28,0,6.1,7.55,0.34,0,0
15,103,0.14,0.29,0,6.1,7.7,0.34,0,0
15,104,0.13,0.28,0,6.1,7.25,0.34,0,0
15,105,0.13,0.26,0,6.1,6.57,0.33,0,0
15,106,0.12,0.24,0,6.1,6.52,0.33,0,0
15,107,0.11,0.23,3,6.1,6.52,0.34,0,0
15,108,0.11,0.22,0,6.1,6.68,0.34,0,0
15,109,0.1,0.22,0,6.1,6.99,0.34,0,0
15,110,0.11,0.22,0,6.1,7.44,0.34,0,0
15,111,0.11,0.23,0,6.1,7.81,0.33,0,0
15,112,0.12,0.23,0,6.1,7.94,0.33,0,0
15,113,0.12,0.24,0,6.1,8.03,0.33,0,0
15,114,0.12,0.25,5,6.1,8.06,0.35,0,0.01
15,115,0.12,0.25,1,6.1,8.16,0.35,0,0.01
15,116,0.12,0.25,0,6.1,8.35,0.34,0,0.01
15,117,0.12,0.25,2,6.1,8.44,0.34,0,0.01
15,118,0.12,0.25,4,6.1,8.39,0.36,0,0.01
15,119,0.12,0.24,6,6.1,7.96,0.38,0,0.01
15,120,0.12,0.23,3,6.1,7.12,0.38,0,0
15,121,0.11,0.23,1,6.1,6.84,0.38,0,0
15,122,0.11,0.22,0,6.1,6.94,0.37,0,0
15,123,0.11,0.21,0,6.1,7.16,0.37,0,0
15,124,0.1,0.2,3,6.1,7.33,0.37,0,0
15,125,0.1,0.2,0,6.1,7.47,0.37,0,0
15,126,0.1,0.19,0,6.1,7.75,0.36,0,0
15,127,0.09,0.18,5,6.1,8.07,0.37,0,0
15,128,0.09,0.18,6,6.1,8.41,0.39,0,0.01
15,129,0.09,0.18,3,6.1,8.63,0.39,0,0.01
15,130,0.1,0.19,0,6.1,8.77,0.38,0,0.01
15,131,0.12,0.24,0,6.1,8.95,0.37,0,0.01
15,132,0.17,0.33,17,6.1,8.96,0.44,0,0.01
15,133,0.23,0.43,2,6.1,8.69,0.44,0,0.01
15,134,0.27,0.52,0,6.1,8.65,0.43,0,0.01
15,135,0.29,0.56,0,6.1,8.52,0.42,0,0.01
15,136,0.29,0.55,0,6.1,8.08,0.41,0,0.01
15,137,0.27,0.53,0,6.1,8.17,0.41,0,0.01
15,138,0.28,0.54,0,6.1,8.4,0.4,0,0.01
15,139,0.31,0.61,0,6.1,8.71,0.39,0,0.01
15,140,0.39,0.75,0,6.1,9.01,0.37,0,0.01
15,141,0.48,0.94,0,6.1,9.31,0.36,0,0.01
15,142,0.56,1.11,0,6.1,9.53,0.34,0,0.01
15,143,0.58,1.15,0,6.1,9.8,0.33,0,0.01
15,144,0.53,1.06,0,6.1,10.09,0.31,0,0.01
15,145,0.43,0.86,0,6.1,10.34,0.3,0,0.01
15,146,0.32,0.65,0,6.1,10.58,0.29,0,0.01
15,147,0.23,0.46,4,6.1,10.82,0.29,0,0.01
15,148,0.17,0.34,6,6.1,11.1,0.3,0,0.01
15,149,0.14,0.28,0,6.1,11.33,0.29,0,0.01
15,150,0.13,0.26,0,6.1,11.6,0.28,0,0.01
15,151,0.13,0.25,3,6.1,11.86,0.28,0,0.01
15,152,0.15,0.24,33,6.1,12.06,0.41,0,0.01
15,153,0.16,0.24,15,6.1,12.15,0.46,0,0.01
15,154,0.18,0.26,0,6.1,12.09,0.45,0,0.01
15,155,0.2,0.29,12,6.1,12.13,0.49,0,0.01
15,156,0.21,0.31,0,6.1,12.23,0.47,0,0.01
15,157,0.22,0.32,10,6.1,12.36,0.5,0,0.01
15,158,0.22,0.31,0,6.1,12.45,0.48,0,0.01
15,159,0.21,0.31,3,6.1,12.34,0.48,0,0.01
15,160,0.21,0.3,26,6.1,12.31,0.58,0,0.01
15,161,0.25,0.35,7,6.1,12.37,0.6,0,0.01
15,162,0.45,0.62,0,6.1,12.55,0.58,0,0.01
15,163,0.88,1.22,0,6.1,12.66,0.56,0,0.01
15,164,1.43,1.97,0,6.1,12.66,0.53,0,0.01
15,165,1.99,2.63,42,6.1,12.71,0.69,0,0.01
15,166,3.96,5.15,67,6.1,12.8,0.93,0,0.01
15,167,8.34,10.13,0,6.1,12.91,0.87,0,0.01
15,168,45.22,31.77,104,6.1,13.03,0.95,0,0.01
15,169,9.42,13.53,13,6.1,13.24,0.91,0,0.01
15,170,7.11,11.09,8,6.1,13.45,0.89,0,0.01
15,171,6.9,11.09,0,6.1,13.62,0.82,0,0.01
15,172,6.67,11.08,0,6.1,13.84,0.76,0,0.01
15,173,6.6,11.08,21,6.1,14.01,0.79,0,0.01
15,174,6.26,11.02,0,6.1,14.06,0.72,0,0.01
15,175,5.79,10.79,0,6.1,14.13,0.66,0,0.01
15,176,5.16,10.27,0,6.1,14.23,0.6,0,0.01
15,177,4.42,9.48,0,6.1,14.37,0.54,0,0.01
15,178,3.72,8.45,10,6.1,14.49,0.53,0,0.01
15,179,2.95,7.19,2,6.1,14.55,0.5,0,0.01
15,180,2.27,5.84,7,6.1,14.63,0.49,0,0.01
15,181,1.69,4.58,3,6.1,14.74,0.47,0,0.01
15,182,1.27,3.58,2,6.1,14.74,0.45,0,0.01
15,183,0.96,2.82,0,6.1,14.59,0.42,0,0.01
15,184,0.73,2.2,0,6.1,14.58,0.4,0,0.01
15,185,0.53,1.64,0,6.1,14.68,0.38,0,0.01
15,186,0.37,1.15,2,6.1,14.87,0.37,0,0.01
15,187,0.24,0.76,0,6.1,15.11,0.35,0,0.01
15,188,0.15,0.48,0,6.1,15.3,0.34,0,0.01
15,189,0.09,0.29,1,6.1,15.38,0.33,0,0.01
15,190,0.05,0.17,0,6.1,15.4,0.32,0,0.01
15,191,0.03,0.11,0,6.1,15.47,0.31,0,0.01
15,192,0.04,0.11,8,6.1,15.59,0.33,0,0.01
15,193,0.05,0.15,4,6.1,15.69,0.34,0,0.01
15,194,0.07,0.21,3,6.1,15.78,0.34,0,0.01
15,195,0.09,0.26,0,6.1,15.75,0.33,0,0.01
15,196,0.1,0.28,0,6.1,15.47,0.32,0,0.01
15,197,0.1,0.28,0,6.1,15.37,0.31,0,0.01
15,198,0.09,0.26,0,6.1,15.4,0.3,0,0.01
15,199,0.08,0.24,0,6.1,15.46,0.3,0,0.01
15,200,0.08,0.22,0,6.1,15.54,0.3,0,0.01
15,201,0.07,0.19,0,6.1,15.68,0.29,0,0.01
15,202,0.06,0.17,0,6.1,15.91,0.29,0,0.01
15,203,0.06,0.16,0,6.1,16.1,0.29,0,0.01
15,204,0.06,0.17,0,6.1,16.17,0.29,0,0.01
15,205,0.06,0.18,0,6.1,16.2,0.29,0,0.01
15,206,0.08,0.21,8,6.1,16.24,0.31,0,0.01
15,207,0.09,0.25,0,6.1,16.36,0.31,0,0.01
15,208,0.11,0.29,3,6.1,16.39,0.31,0,0.01
15,209,0.12,0.33,0,6.1,16.29,0.31,0,0.01
15,210,0.13,0.35,0,6.1,16.21,0.31,0,0.01
15,211,0.13,0.35,0,6.1,16.21,0.3,0,0.01
15,212,0.13,0.35,0,6.1,16.27,0.3,0,0.01
15,213,0.13,0.34,0,6.1,16.35,0.3,0,0.01
15,214,0.13,0.33,0,6.1,16.46,0.3,0,0.01
15,215,0.12,0.33,0,6.1,16.59,0.3,0,0.01
15,216,0.12,0.33,0,6.1,16.71,0.29,0,0.01
15,217,0.13,0.34,0,6.1,16.76,0.29,0,0.01
15,218,0.13,0.34,8,6.1,16.68,0.32,0,0.01
15,219,0.14,0.34,9,6.1,16.53,0.35,0,0
15,220,0.14,0.34,5,6.1,16.54,0.36,0,0
15,221,0.14,0.34,2,6.1,16.63,0.36,0,0
15,222,0.14,0.34,2,6.1,16.73,0.36,0,0
15,223,0.14,0.34,0,6.1,16.76,0.35,0,0
15,224,0.15,0.36,0,6.1,16.74,0.35,0,0
15,225,0.21,0.5,0,6.1,16.77,0.35,0,0
15,226,0.33,0.79,0,6.1,16.8,0.34,0,0
15,227,0.51,1.17,6,6.1,16.82,0.36,0,0
15,228,0.68,1.5,15,6.1,16.92,0.41,0,0
15,229,0.74,1.63,0,6.1,17.06,0.39,0,0
15,230,0.69,1.53,0,6.1,17.2,0.38,0,0
15,231,0.59,1.28,16,6.1,17.3,0.43,0,0
15,232,0.49,1.05,6,6.1,17.38,0.44,0,0
15,233,0.46,0.99,1,6.1,17.49,0.43,0,0
15,234,0.53,1.14,0,6.1,17.63,0.42,0,0
15,235,0.66,1.4,10,6.1,17.72,0.45,0,0
15,236,0.79,1.66,7,6.1,17.77,0.47,0,0
15,237,0.88,1.86,0,6.1,17.74,0.45,0,0
15,238,0.95,2.03,0,6.1,17.5,0.44,0,0
15,239,1,2.14,0,6.1,17.34,0.42,0,0
15,240,1.02,2.2,4,6.1,17.34,0.43,0,0
15,241,1.02,2.22,6,6.1,17.34,0.43,0,0
15,242,1.01,2.19,7,6.1,17.34,0.45,0,0
15,243,0.97,2.14,0,6.1,17.4,0.43,0,0
15,244,0.94,2.09,5,6.1,17.47,0.44,0,0
15,245,0.91,2.06,0,6.1,17.46,0.42,0,0
15,246,0.9,2.05,0,6.1,17.5,0.41,0,0
15,247,0.9,2.07,0,6.1,17.57,0.4,0,0
15,248,0.89,2.09,0,6.1,17.48,0.39,0,0
15,249,0.89,2.1,0,6.1,16.97,0.38,0,0
15,250,0.88,2.1,0,6.1,16.98,0.37,0,0
15,251,0.87,2.09,7,6.1,17,0.39,0,0
15,252,0.85,2.07,0,6.1,17.05,0.37,0,0
15,253,0.82,2.01,3,6.1,17,0.37,0,0
15,254,0.77,1.93,0,6.1,15.19,0.36,0,0
15,255,0.73,1.85,9,6.1,13.02,0.39,0,0
15,256,0.7,1.79,0,6.1,11.83,0.37,0,0
15,257,0.67,1.73,0,6.1,11.87,0.36,0,0
15,258,0.63,1.63,8,6.1,11.97,0.38,0,0
15,259,0.56,1.47,0,6.1,12.03,0.37,0,0
15,260,0.47,1.27,0,6.1,12.2,0.36,0,0
15,261,0.41,1.1,0,6.1,12.46,0.35,0,0
15,262,0.38,1.03,0,6.1,12.77,0.35,0,0
15,263,0.38,1.04,4,6.1,13.1,0.35,0,0
15,264,0.4,1.11,0,6.1,13.22,0.35,0,0
15,265,0.44,1.22,0,6.1,13.19,0.34,0,0
15,266,0.47,1.3,0,6.1,13.15,0.33,0,0
15,267,0.47,1.32,5,6.1,13.18,0.35,0,0
15,268,0.44,1.26,0,6.1,13.38,0.34,0,0
15,269,0.4,1.13,0,6.1,13.63,0.33,0,0
15,270,0.33,0.96,0,6.1,13.84,0.33,0,0
15,271,0.28,0.8,0,6.1,13.98,0.32,0,0
15,272,0.24,0.7,5,6.1,14.05,0.33,0,0
15,273,0.23,0.68,0,6.1,13.92,0.33,0,0
15,274,0.23,0.67,3,6.1,13.86,0.33,0,0
15,275,0.21,0.62,0,6.1,13.9,0.32,0,0
15,276,0.18,0.53,7,6.1,12.96,0.35,0,0
15,277,0.14,0.42,0,6.1,9.27,0.34,0,0
15,278,0.11,0.33,0,6.1,9.28,0.34,0,0
15,279,0.09,0.27,0,6.1,9.41,0.33,0,0
15,280,0.08,0.24,0,6.1,9.56,0.33,0,0
15,281,0.07,0.22,0,6.1,9.68,0.32,0,0
15,282,0.07,0.21,1,6.1,9.76,0.32,0,0
15,283,0.07,0.21,0,6.1,9.62,0.32,0,0
15,284,0.07,0.21,0,6.1,9.55,0.32,0,0
15,285,0.07,0.21,0,6.1,9.62,0.32,0,0
15,286,0.07,0.21,3,6.1,9.76,0.33,0,0
15,287,0.07,0.21,0,6.1,9.81,0.33,0,0
15,288,0.07,0.21,0,6.1,9.9,0.33,0,0
15,289,0.07,0.2,0,6.1,10.06,0.32,0,0
15,290,0.07,0.2,0,6.1,10.18,0.32,0,0
15,291,0.07,0.2,0,6.1,10.07,0.32,0,0
15,292,0.07,0.2,0,6.1,10.15,0.32,0,0
15,293,0.07,0.2,0,6.1,10.3,0.32,0,0
15,294,0.07,0.2,0,6.1,10.45,0.32,0,0
15,295,0.07,0.2,0,6.1,10.61,0.31,0,0
15,296,0.07,0.2,10,6.1,10.75,0.35,0,0
15,297,0.07,0.2,0,6.1,10.89,0.34,0,0
15,298,0.07,0.2,0,6.1,11,0.34,0,0
15,299,0.07,0.2,0,6.1,11.04,0.34,0,0
15,300,0.07,0.2,0,6.1,11.05,0.33,0,0
15,301,0.07,0.2,0,6.1,10.84,0.33,0,0
15,302,0.07,0.2,0,6.1,9.97,0.33,0,0
15,303,0.07,0.2,0,6.1,9.56,0.33,0,0
15,304,0.06,0.2,0,6.1,8.17,0.33,0,0
15,305,0.06,0.2,0,6.1,6.6,0.32,0,0
15,306,0.06,0.2,0,6.1,6.7,0.32,0,0
15,307,0.06,0.2,0,6.1,6.85,0.32,0,0
15,308,0.06,0.2,0,6.1,6.93,0.32,0,0
15,309,0.06,0.2,0,6.1,7.03,0.32,0,0
15,310,0.06,0.2,0,6.1,7.07,0.32,0,0
15,311,0.06,0.2,0,6.1,7.04,0.32,0,0
15,312,0.06,0.2,0,6.1,7.01,0.32,0,0
15,313,0.06,0.2,0,6.1,6.68,0.31,0,0
15,314,0.06,0.2,0,6.1,6.53,0.31,0,0
15,315,0.06,0.2,0,6.1,6.2,0.31,0,0
15,316,0,0,0,6.1,5.79,0.31,0,0
15,317,0,0,0,6.1,5.42,0.31,0,0
15,318,0,0,0,6.1,5.09,0.31,0,0
15,319,0,0,0,6.1,4.86,0.3,0,0
15,320,0,0,8,6.1,5.13,0.31,0,0
15,321,0,0,0,6.1,5.07,0.31,0,0
15,322,0,0,0,6.1,5.01,0.31,0,0
15,323,0,0,0,6.1,4.97,0.31,0,0
15,324,0,0,0,6.1,4.9,0.31,0,0
15,325,0,0,0,6.1,4.83,0.31,0,0
15,326,0,0,0,6.1,4.81,0.31,0,0
15,327,0,0,0,6.1,4.81,0.31,0,0
15,328,0,0,3,6.1,4.74,0.31,0,0
15,329,0,0,0,6.1,4.66,0.31,0,0
15,330,0,0,3,6.1,4.61,0.31,0,0
15,331,0,0,0,6.1,4.52,0.31,0,0
15,332,0,0,0,6.1,4.47,0.31,0,0
15,333,0,0,0,6.1,4.46,0.31,0,0
15,334,0,0,0,6.1,4.41,0.31,0,0
15,335,0,0,0,6.1,4.29,0.31,0,0
15,336,0,0,0,6.1,4.24,0.31,0,0
15,337,0,0,0,6.1,4.21,0.31,0,0
15,338,0,0,0,6.1,4.18,0.31,0,0
15,339,0,0,0,6.1,4.17,0.31,0,0
15,340,0,0,0,6.1,4.12,0.31,0,0
15,341,0.07,0.21,0,6.1,4.11,0.31,0,0
15,342,0.07,0.21,0,6.1,4.14,0.3,0,0
15,343,0.07,0.21,0,6.1,4.04,0.3,0,0
15,344,0,0,0,6.1,3.89,0.3,0,0
15,345,0,0,0,6.1,3.81,0.3,0,0
15,346,0.07,0.21,0,6.1,3.94,0.3,0,0
15,347,0.07,0.21,0,6.1,4.81,0.3,0,0
15,348,0.07,0.21,0,6.1,6.68,0.3,0,0
15,349,0.07,0.21,9,6.1,6.64,0.34,0,0
15,350,0,0,8,6.1,6.19,0.33,0,0
15,351,0,0,0,6.1,5.98,0.33,0,0
15,352,0,0,0,6.1,5.83,0.33,0,0
15,353,0,0,0,6.1,5.72,0.33,0,0
15,354,0,0,0,6.1,5.62,0.33,0,0
15,355,0,0,0,6.1,5.53,0.33,0,0
15,356,0,0,4,6.1,5.47,0.35,0,0
15,357,0,0,6,6.1,5.39,0.37,0,0
15,358,0,0,0,6.1,5.3,0.37,0,0
15,359,0,0,0,6.1,5.22,0.37,0,0
15,360,0,0,0,6.1,5.15,0.37,0,0
15,361,0,0,3,6.1,5.05,0.35,0,0
15,362,0,0,0,6.1,4.93,0.35,0,0
15,363,0,0,0,6.1,4.83,0.35,0,0
15,364,0,0,0,6.1,4.67,0.33,0,0
15,365,0,0,0,6.1,4.55,0.33,0,0
