year,day,no3_leach,h2o_leach,precip,soil_ph,soil_temp,wfps,soil_nh3,nh3_vol
14,79,0,0,0,6.1,2.48,0.35,0,0
14,80,0,0,0,6.1,2.46,0.35,0,0
14,81,0,0,0,6.1,2.45,0.35,0,0
14,82,0,0,0,6.1,2.44,0.35,0,0
14,83,0,0,0,6.1,2.42,0.35,0,0
14,84,0,0,1,6.1,2.4,0.35,0,0
14,85,0,0,0,6.1,2.38,0.35,0,0
14,86,0,0,0,6.1,2.39,0.37,0,0
14,87,0.11,0.21,0,6.1,2.61,0.37,0,0
14,88,0.11,0.21,0,6.1,6.19,0.36,0,0
14,89,0.11,0.21,0,6.1,7.03,0.35,0,0
14,90,0.12,0.22,0,6.1,7.06,0.35,0,0
14,91,0.12,0.22,0,6.1,6.75,0.35,0,0
14,92,0.12,0.22,0,6.1,6.6,0.34,0,0
14,93,0.12,0.23,0,6.1,6.66,0.34,0,0
14,94,0.12,0.23,0,6.1,6.93,0.34,0,0
14,95,0.12,0.23,0,6.1,7,0.34,0,0
14,96,0.13,0.24,0,6.1,7.12,0.33,0,0
14,97,0.13,0.24,0,6.1,7.23,0.33,0,0
14,98,0.13,0.25,4,6.1,7.28,0.34,0,0
14,99,0.13,0.25,19,6.1,7.25,0.42,0,0
14,100,0,0,29,6.1,6.6,0.41,0,-0.34
14,101,0,0,14,6.1,6.47,0.41,0,0
14,102,0,0,0,6.1,6.35,0.41,0,0
14,103,0,0,0,6.1,6.25,0.41,0,0
14,104,0,0,0,6.1,6.15,0.41,0,0
14,105,0,0,0,6.1,6.06,0.41,0,0
14,106,0,0,0,6.1,5.97,0.41,0,0
14,107,0,0,0,6.1,5.89,0.41,0,0
14,108,0,0,6,6.1,5.81,0.41,0,0
14,109,0,0,13,6.1,5.75,0.4,0,0
14,110,0,0,0,6.1,5.69,0.4,0,0
14,111,0,0,0,6.1,5.63,0.4,0,0
14,112,0,0,0,6.1,5.57,0.4,0,0
14,113,0,0,17,6.1,5.52,0.4,0,0
14,114,0,0,0,6.1,5.47,0.4,0,0
14,115,0,0,2,6.1,5.42,0.4,0,0
14,116,0,0,0,6.1,5.37,0.4,0,0
14,117,0,0,0,6.1,5.33,0.4,0,0
14,118,0,0,0,6.1,5.27,0.4,0,0
14,119,0,0,0,6.1,5.22,0.4,0,0
14,120,0,0,0,6.1,5.16,0.4,0,0
14,121,0,0,17,6.1,5.1,0.46,0,0
14,122,0,0,15,6.1,5.04,0.52,0,0
14,123,0,0,0,6.1,4.99,0.52,0,0
14,124,0,0,0,6.1,4.93,0.52,0,0
14,125,0,0,3,6.1,4.88,0.53,0,0
14,126,0,0,0,6.1,4.83,0.53,0,0
14,127,0,0,0,6.1,4.78,0.53,0,0
14,128,0,0,8,6.1,4.81,0.56,0,0
14,129,0.97,1.75,13,6.1,6.98,0.6,0,0
14,130,1.78,3.16,2,6.1,7.21,0.59,0,0
14,131,2.37,4.18,0,6.1,7.41,0.56,0,0
14,132,2.61,4.64,0,6.1,7.45,0.54,0,0
14,133,2.47,4.49,0,6.1,7.75,0.51,0,0
14,134,2.12,3.96,0,6.1,8.33,0.48,0,0
14,135,1.79,3.44,0,6.1,8.86,0.46,0,0
14,136,1.66,3.24,0,6.1,9.17,0.43,0,0
14,137,1.75,3.41,17,6.1,9.5,0.48,0,0.01
14,138,1.86,3.69,0,6.1,9.79,0.45,0,0.01
14,139,1.86,3.73,6,6.1,10.01,0.45,0,0.01
14,140,1.65,3.39,1,6.1,10.05,0.42,0,0.01
14,141,1.3,2.74,0,6.1,10,0.4,0,0.01
14,142,0.92,2,2,6.1,9.79,0.39,0,0.01
14,143,0.62,1.36,1,6.1,9.61,0.38,0,0.01
14,144,0.4,0.89,0,6.1,9.71,0.37,0,0.01
14,145,0.25,0.58,0,6.1,9.89,0.35,0,0.01
14,146,0.17,0.38,68,6.1,9.97,0.62,0,0.01
14,147,0.13,0.27,38,6.1,9.99,0.77,0,0.01
14,148,0.15,0.33,0,6.1,10.1,0.75,0,0.01
14,149,0.57,1.24,0,6.1,10.32,0.73,0,0.01
14,150,1.74,3.61,8,6.1,10.55,0.74,0,0.01
14,151,3.25,6.49,3,6.1,10.69,0.71,0,0.01
14,152,4.36,8.64,1,6.1,10.7,0.67,0,0.01
14,153,4.78,9.69,0,6.1,10.66,0.61,0,0.01
14,154,4.66,9.87,0,6.1,10.74,0.56,0,0.01
14,155,4.28,9.48,7,6.1,10.85,0.54,0,0.01
14,156,3.77,8.58,19,6.1,10.84,0.58,0,0.01
14,157,2.96,7.22,0,6.1,10.86,0.53,0,0.01
14,158,2.15,5.58,0,6.1,10.89,0.49,0,0.01
14,159,1.45,3.98,0,6.1,10.94,0.46,0,0.01
14,160,1,2.67,45,6.1,10.95,0.63,0,0.01
14,161,0.64,1.76,3,6.1,11.09,0.62,0,0.01
14,162,0.43,1.2,0,6.1,11.37,0.6,0,0.01
14,163,0.35,0.99,2,6.1,11.66,0.58,0,0.01
14,164,0.42,1.18,0,6.1,11.79,0.56,0,0.01
14,165,0.66,1.87,0,6.1,12.01,0.53,0,0.01
14,166,1.05,2.97,0,6.1,12.2,0.5,0,0.01
14,167,1.53,4.22,8,6.1,12.37,0.51,0,0.01
14,168,1.88,5.24,0,6.1,12.55,0.46,0,0.01
14,169,1.99,5.65,0,6.1,12.73,0.42,0,0.01
14,170,1.8,5.32,0,6.1,12.93,0.39,0,0.01
14,171,1.43,4.41,0,6.1,13.18,0.36,0,0.01
14,172,1.01,3.28,0,6.1,13.44,0.33,0,0.01
14,173,0.84,2.21,27,6.1,13.6,0.43,0,0.01
14,174,0.55,1.38,9,6.1,13.7,0.45,0,0.01
14,175,0.32,0.83,0,6.1,13.78,0.43,0,0.01
14,176,0.2,0.53,4,6.1,13.93,0.44,0,0.01
14,177,0.15,0.39,0,6.1,14.15,0.41,0,0.01
14,178,0.13,0.34,0,6.1,14.34,0.39,0,0.01
14,179,0.12,0.32,0,6.1,14.47,0.37,0,0.01
14,180,0.11,0.3,0,6.1,14.52,0.35,0,0.01
14,181,0.1,0.28,0,6.1,14.49,0.33,0,0.01
14,182,0.09,0.26,0,6.1,14.53,0.32,0,0.01
14,183,0.09,0.25,0,6.1,14.63,0.31,0,0.01
14,184,0.09,0.24,5,6.1,14.73,0.31,0,0.01
14,185,0.09,0.24,0,6.1,14.86,0.3,0,0.01
14,186,0.09,0.23,1,6.1,15.04,0.29,0,0.01
14,187,0.08,0.23,0,6.1,15.24,0.28,0,0.01
14,188,0.08,0.21,0,6.1,15.43,0.27,0,0.01
14,189,0.07,0.2,0,6.1,15.61,0.26,0,0.01
14,190,0.08,0.2,7,6.1,15.78,0.27,0,0.01
14,191,0.09,0.22,0,6.1,15.83,0.26,0,0.01
14,192,0.1,0.25,0,6.1,15.87,0.25,0,0.01
14,193,0.11,0.28,0,6.1,15.99,0.23,0,0.01
14,194,0.11,0.29,0,6.1,16.17,0.22,0,0.01
14,195,0.11,0.29,0,6.1,16.26,0.21,0,0.01
14,196,0.12,0.31,0,6.1,16.35,0.2,0,0.01
14,197,0.13,0.34,0,6.1,16.47,0.18,0,0.01
14,198,0.1,0.26,0,6.1,16.64,0.18,0,0.01
14,199,0.08,0.21,0,6.1,16.84,0.18,0,0.01
14,200,0.08,0.21,0,6.1,16.98,0.18,0,0.01
14,201,0.08,0.21,0,6.1,16.99,0.18,0,0.01
14,202,0.08,0.21,0,6.1,17.04,0.18,0,0.01
14,203,0.08,0.21,0,6.1,17.13,0.18,0,0.01
14,204,0.08,0.21,1,6.1,17.13,0.18,0,0.01
14,205,0.08,0.21,0,6.1,17.02,0.18,0,0.01
14,206,0.08,0.21,0,6.1,17.06,0.18,0,0.01
14,207,0.08,0.21,0,6.1,17.05,0.18,0,0.01
14,208,0.08,0.21,0,6.1,16.61,0.18,0,0.01
14,209,0.08,0.21,0,6.1,16.26,0.17,0,0.01
14,210,0.08,0.21,0,6.1,16.25,0.17,0,0.01
14,211,0.08,0.21,0,6.1,16.3,0.17,0,0.01
14,212,0.08,0.21,0,6.1,16.38,0.17,0,0.01
14,213,0.08,0.21,0,6.1,16.53,0.17,0,0.01
14,214,0.09,0.21,8,6.1,16.63,0.2,0,0.01
14,215,0.1,0.21,7,6.1,16.64,0.22,0,0.01
14,216,0.1,0.21,0,6.1,16.64,0.21,0,0.01
14,217,0.1,0.21,0,6.1,16.74,0.21,0,0.01
14,218,0.1,0.21,0,6.1,16.89,0.21,0,0.01
14,219,0.1,0.21,0,6.1,17.01,0.2,0,0.01
14,220,0.1,0.21,0,6.1,17.03,0.2,0,0.01
14,221,0.1,0.21,1,6.1,17.04,0.2,0,0.01
14,222,0.1,0.21,0,6.1,17.04,0.2,0,0.01
14,223,0.12,0.21,37,6.1,17.05,0.35,0,0
14,224,0.12,0.21,7,6.1,17.05,0.37,0,0
14,225,0.12,0.21,0,6.1,17.06,0.36,0,0
14,226,0.12,0.21,0,6.1,16.99,0.35,0,0
14,227,0.12,0.21,0,6.1,16.84,0.35,0,0
14,228,0.12,0.21,0,6.1,16.73,0.34,0,0
14,229,0.12,0.21,0,6.1,16.77,0.34,0,0
14,230,0.12,0.21,0,6.1,16.85,0.34,0,0
14,231,0.12,0.21,0,6.1,16.98,0.33,0,0
14,232,0.12,0.21,0,6.1,17.18,0.33,0,0
14,233,0.12,0.21,0,6.1,17.36,0.33,0,0
14,234,0.12,0.21,5,6.1,17.49,0.35,0,0
14,235,0.12,0.21,0,6.1,17.59,0.34,0,0
14,236,0.13,0.22,12,6.1,17.73,0.39,0,0
14,237,0.16,0.27,0,6.1,17.91,0.38,0,0
14,238,0.41,0.69,0,6.1,18.11,0.37,0,0
14,239,1.16,1.91,0,6.1,18.29,0.36,0,0
14,240,1.16,1.94,0,6.1,18.45,0.35,0,0
14,241,1.04,1.74,0,6.1,18.58,0.34,0,0
14,242,0.99,1.68,0,6.1,18.67,0.33,0,0
14,243,1,1.71,0,6.1,18.7,0.33,0,0
14,244,1.03,1.65,24,6.1,18.66,0.41,0,0
14,245,0.89,1.44,0,6.1,18.38,0.4,0,0
14,246,0.69,1.13,0,6.1,18.28,0.39,0,0
14,247,0.51,0.84,0,6.1,18.35,0.38,0,0
14,248,0.39,0.65,0,6.1,18.45,0.37,0,0
14,249,0.36,0.6,0,6.1,18.56,0.37,0,0
14,250,0.44,0.73,0,6.1,18.7,0.37,0,0
14,251,0.62,1.03,0,6.1,18.79,0.36,0,0
14,252,0.85,1.41,0,6.1,18.85,0.35,0,0
14,253,1.08,1.79,0,6.1,18.94,0.34,0,0
14,254,1.25,2.08,0,6.1,18.91,0.34,0,0
14,255,1.29,2.16,0,6.1,18.86,0.33,0,0
14,256,1.17,1.98,0,6.1,18.53,0.32,0,0
14,257,0.93,1.6,0,6.1,18.07,0.31,0,0
14,258,0.67,1.16,1,6.1,17.44,0.31,0,0
14,259,0.45,0.79,0,6.1,16.73,0.31,0,0
14,260,0.3,0.54,0,6.1,16.61,0.3,0,0
14,261,0.22,0.39,1,6.1,16.75,0.3,0,0
14,262,0.17,0.3,0,6.1,16.98,0.3,0,0
14,263,0.14,0.26,1,6.1,16.94,0.3,0,0
14,264,0.13,0.24,0,6.1,16.7,0.3,0,0
14,265,0.13,0.23,0,6.1,16.76,0.3,0,0
14,266,0.14,0.25,0,6.1,16.9,0.3,0,0
14,267,0.16,0.28,0,6.1,16.98,0.3,0,0
14,268,0.18,0.32,0,6.1,17,0.3,0,0
14,269,0.2,0.35,0,6.1,17.11,0.29,0,0
14,270,0.2,0.37,3,6.1,17.28,0.3,0,0
14,271,0.21,0.37,5,6.1,17.31,0.32,0,0
14,272,0.2,0.36,0,6.1,17.18,0.31,0,0
14,273,0.2,0.35,0,6.1,17.24,0.31,0,0
14,274,0.19,0.34,0,6.1,17.32,0.3,0,0
14,275,0.18,0.32,0,6.1,17.32,0.3,0,0
14,276,0.17,0.31,0,6.1,17.3,0.3,0,0
14,277,0.17,0.3,4,6.1,16.87,0.31,0,0
14,278,0.16,0.29,3,6.1,14.93,0.31,0,0
14,279,0.16,0.28,2,6.1,12.39,0.32,0,0
14,280,0.15,0.27,3,6.1,12.41,0.32,0,0
14,281,0.15,0.26,0,6.1,12.64,0.32,0,0
14,282,0.14,0.26,0,6.1,12.89,0.31,0,0
14,283,0.14,0.25,0,6.1,13.15,0.31,0,0
14,284,0.13,0.24,0,6.1,13.36,0.31,0,0
14,285,0.13,0.24,0,6.1,13.37,0.3,0,0
14,286,0.13,0.23,0,6.1,13.11,0.3,0,0
14,287,0.13,0.23,8,6.1,12.84,0.33,0,0
14,288,0.12,0.22,40,6.1,12.31,0.49,0,0
14,289,0.12,0.22,1,6.1,10.57,0.49,0,0
14,290,0.12,0.21,0,6.1,9.97,0.49,0,0
14,291,0.12,0.21,0,6.1,9.48,0.49,0,0
14,292,0.11,0.21,0,6.1,8.99,0.48,0,0
14,293,0.12,0.21,2,6.1,9.01,0.49,0,0
14,294,0.16,0.29,0,6.1,8.98,0.48,0,0
14,295,0.36,0.64,2,6.1,7.45,0.48,0,0
14,296,0.8,1.42,0,6.1,6.76,0.48,0,0
14,297,1.4,2.45,2,6.1,6.67,0.47,0,0
14,298,1.9,3.3,0,6.1,6.76,0.46,0,0
14,299,2.06,3.61,0,6.1,6.94,0.44,0,0
14,300,1.87,3.34,0,6.1,6.99,0.42,0,0
14,301,1.48,2.71,0,6.1,7.06,0.41,0,0
14,302,1.07,2,1,6.1,6.86,0.4,0,0
14,303,0.73,1.39,7,6.1,6.82,0.42,0,0
14,304,0.5,0.97,1,6.1,6.82,0.42,0,0
14,305,0.36,0.71,0,6.1,6.83,0.41,0,0
14,306,0.29,0.56,0,6.1,6.94,0.41,0,0
14,307,0.25,0.49,0,6.1,7.03,0.4,0,0
14,308,0.23,0.45,0,6.1,7.1,0.4,0,0
14,309,0.21,0.42,0,6.1,6.95,0.4,0,0
14,310,0,0,9,6.1,6.43,0.39,0,0
14,311,0,0,0,6.1,6.24,0.39,0,0
14,312,0,0,0,6.1,6.11,0.39,0,0
14,313,0,0,0,6.1,6.01,0.39,0,0
14,314,0,0,0,6.1,5.91,0.39,0,0
14,315,0,0,0,6.1,5.8,0.39,0,0
14,316,0,0,0,6.1,5.65,0.38,0,0
14,317,0,0,0,6.1,5.61,0.38,0,0
14,318,0,0,0,6.1,5.68,0.38,0,0
14,319,0.2,0.4,0,6.1,6.12,0.38,0,0
14,320,0.2,0.39,0,6.1,6.89,0.38,0,0
14,321,0.19,0.39,0,6.1,6.95,0.38,0,0
14,322,0.19,0.38,0,6.1,6.87,0.37,0,0
14,323,0.19,0.37,0,6.1,6.87,0.37,0,0
14,324,0.18,0.37,0,6.1,6.96,0.37,0,0
14,325,0.18,0.35,0,6.1,6.81,0.37,0,0
14,326,0,0,1,6.1,6.27,0.37,0,0
14,327,0,0,0,6.1,5.92,0.37,0,0
14,328,0,0,0,6.1,5.63,0.36,0,0
14,329,0,0,0,6.1,5.55,0.36,0,0
14,330,0,0,0,6.1,5.5,0.37,0,0
14,331,0,0,0,6.1,5.24,0.36,0,0
14,332,0,0,0,6.1,5.05,0.36,0,0
14,333,0,0,0,6.1,4.93,0.35,0,0
14,334,0,0,0,6.1,5,0.36,0,0
14,335,0.17,0.34,0,6.1,5.16,0.37,0,0
14,336,0.16,0.33,0,6.1,5.28,0.36,0,0
14,337,0.16,0.31,0,6.1,5.33,0.36,0,0
14,338,0,0,4,6.1,5.12,0.36,0,0
14,339,0,0,4,6.1,5,0.36,0,0
14,340,0,0,0,6.1,4.88,0.36,0,0
14,341,0,0,0,6.1,4.78,0.36,0,0
14,342,0,0,2,6.1,4.72,0.36,0,0
14,343,0,0,0,6.1,4.66,0.36,0,0
14,344,0,0,0,6.1,4.61,0.36,0,0
14,345,0,0,3,6.1,4.55,0.36,0,0
14,346,0,0,0,6.1,4.5,0.36,0,0
14,347,0,0,0,6.1,4.46,0.36,0,0
14,348,0,0,0,6.1,4.4,0.36,0,0
14,349,0,0,0,6.1,4.34,0.36,0,0
14,350,0,0,0,6.1,4.29,0.36,0,0
14,351,0,0,0,6.1,4.26,0.36,0,0
14,352,0,0,0,6.1,4.23,0.36,0,0
14,353,0,0,0,6.1,4.19,0.36,0,0
14,354,0,0,0,6.1,4.1,0.36,0,0
14,355,0,0,0,6.1,4.04,0.36,0,0
14,356,0,0,0,6.1,3.98,0.36,0,0
14,357,0,0,0,6.1,3.89,0.35,0,0
14,358,0,0,0,6.1,3.83,0.35,0,0
14,359,0,0,2,6.1,3.84,0.36,0,0
14,360,0,0,0,6.1,3.83,0.36,0,0
14,361,0,0,0,6.1,3.81,0.36,0,0
14,362,0,0,0,6.1,3.8,0.36,0,0
14,363,0,0,0,6.1,3.72,0.36,0,0
14,364,0,0,0,6.1,3.62,0.35,0,0
14,365,0,0,1,6.1,3.55,0.35,0,0
