year,day,no3_leach,h2o_leach,precip,soil_ph,soil_temp,wfps,soil_nh3,nh3_vol
14,77,0.01,0.25,1,7.9,4.76,0.6,0,0.05
14,78,0,0,0,7.9,4.6,0.56,0,0.05
14,79,0,0,0,7.9,4.55,0.56,0,0.05
14,80,0,0,0,7.9,4.41,0.56,0,0.05
14,81,0,0,0,7.9,4.36,0.55,0,0.04
14,82,0,0,0,7.9,4.35,0.55,0,0.04
14,83,0,0,0,7.9,4.3,0.56,0,0.04
14,84,0,0,1,7.9,4.28,0.56,0,0.04
14,85,0,0,1,7.9,4.26,0.56,0,0.04
14,86,0.01,0.25,0,7.9,4.42,0.6,0,0.04
14,87,0.01,0.25,0,7.9,5.8,0.59,0,0.06
14,88,0.01,0.25,0,7.9,7.97,0.58,0,0.09
14,89,0.01,0.25,5,7.9,8.18,0.59,0,0.09
14,90,0.01,0.25,0,7.9,8.23,0.59,0,0.09
14,91,0.01,0.25,0,7.9,7.75,0.58,0,0.09
14,92,0.01,0.25,0,7.9,7.56,0.58,0,0.09
14,93,0.01,0.25,0,7.9,7.68,0.58,0,0.09
14,94,0.01,0.25,0,7.9,8,0.57,0,0.09
14,95,0.01,0.25,0,7.9,8.11,0.57,0,0.09
14,96,0.01,0.25,0,7.9,8.28,0.56,0,0.1
14,97,0.01,0.25,0,7.9,8.42,0.56,0,0.1
14,98,0.01,0.25,0,7.9,8.5,0.56,0,0.1
14,99,0.01,0.25,22,7.9,8.61,0.63,0,0.1
14,100,0.01,0.25,25,7.9,7.68,0.71,0,0.61
14,101,0,0,18,7.9,7.42,0.71,0,0.4
14,102,0,0,3,7.9,7.27,0.71,0,0.4
14,103,0,0,0,7.9,7.14,0.71,0,0.39
14,104,0,0,4,7.9,7.04,0.72,0,0.39
14,105,0,0,0,7.9,6.95,0.72,0,0.38
14,106,0,0,0,7.9,6.85,0.72,0,0.37
14,107,0,0,10,7.9,6.76,0.75,0,0.36
14,108,0,0,17,7.9,6.67,0.81,0,0.35
14,109,0,0,6,7.9,6.61,0.81,0,0.34
14,110,0,0,0,7.9,6.54,0.8,0,0.33
14,111,0,0,0,7.9,6.48,0.8,0,0.32
14,112,0,0,0,7.9,6.42,0.8,0,0.31
14,113,0,0,9,7.9,6.35,0.8,0,0.3
14,114,0,0,0,7.9,6.3,0.8,0,0.3
14,115,0,0,0,7.9,6.25,0.8,0,0.29
14,116,0,0,0,7.9,6.2,0.8,0,0.28
14,117,0,0,0,7.9,6.17,0.8,0,0.28
14,118,0.01,0.27,0,7.9,7.26,0.79,0,0.32
14,119,0.01,0.27,0,7.9,8.6,0.77,0,0.39
14,120,0.01,0.28,0,7.9,8.96,0.77,0,0.4
14,121,0.01,0.29,21,7.9,8.86,0.83,0,0.4
14,122,0.01,0.31,18,7.9,7.84,0.89,0,0.39
14,123,0.01,0.39,0,7.9,7.84,0.88,0,0.39
14,124,0.01,0.52,0,7.9,7.8,0.87,0,0.39
14,125,0.02,0.72,2,7.9,7.73,0.87,0,0.39
14,126,0.03,0.96,0,7.9,8.03,0.86,0,0.39
14,127,0.03,1.2,0,7.9,8.34,0.85,0,0.39
14,128,0.04,1.4,19,7.9,8.66,0.9,0,0.39
14,129,0.04,1.53,5,7.9,8.79,0.9,0,0.39
14,130,0.04,1.58,2,7.9,8.81,0.89,0,0.39
14,131,0.04,1.57,0,7.9,8.92,0.87,0,0.4
14,132,0.04,1.53,0,7.9,8.7,0.86,0,0.41
14,133,0.04,1.47,0,7.9,8.97,0.85,0,0.42
14,134,0.04,1.44,0,7.9,9.65,0.83,0,0.43
14,135,0.04,1.43,0,7.9,10.18,0.81,0,0.43
14,136,0.04,1.47,0,7.9,10.27,0.8,0,0.45
14,137,0.04,1.53,11,7.9,10.5,0.82,0,0.46
14,138,0.04,1.63,0,7.9,10.71,0.79,0,0.48
14,139,0.05,1.72,7,7.9,10.86,0.8,0,0.51
14,140,0.05,1.81,2,7.9,10.78,0.78,0,0.53
14,141,0.05,1.88,1,7.9,10.71,0.77,0,0.55
14,142,0.05,1.92,2,7.9,10.25,0.76,0,0.57
14,143,0.05,1.93,0,7.9,10.12,0.74,0,0.58
14,144,0.05,1.91,0,7.9,10.31,0.72,0,0.58
14,145,0.05,1.87,2,7.9,10.51,0.71,0,0.59
14,146,0.05,1.81,40,7.9,10.65,0.83,0,0.58
14,147,0.29,11.78,60,7.9,10.66,0.98,0,0.59
14,148,0.06,2.32,0,7.9,10.77,0.95,0,0.6
14,149,0.06,2.32,0,7.9,10.99,0.93,0,0.6
14,150,0.06,2.32,13,7.9,11.17,0.95,0,0.61
14,151,0.06,2.32,5,7.9,11.26,0.95,0,0.61
14,152,0.05,2.32,0,7.9,11.26,0.92,0,0.62
14,153,0.05,2.32,0,7.9,10.89,0.9,0,0.63
14,154,0.05,2.31,0,7.9,11.02,0.88,0,0.64
14,155,0.05,2.31,0,7.9,11.22,0.85,0,0.64
14,156,0.05,2.31,3,7.9,11.17,0.84,0,0.64
14,157,0.05,2.31,0,7.9,11.22,0.82,0,0.64
14,158,0.05,2.31,0,7.9,11.23,0.79,0,0.64
14,159,0.05,2.29,0,7.9,11.33,0.77,0,0.65
14,160,0.05,2.27,30,7.9,11.28,0.86,0,0.65
14,161,0.05,2.23,3,7.9,11.4,0.85,0,0.65
14,162,0.05,2.17,0,7.9,11.74,0.82,0,0.65
14,163,0.05,2.09,6,7.9,12.09,0.82,0,0.65
14,164,0.04,1.98,0,7.9,12.11,0.79,0,0.65
14,165,0.04,1.86,0,7.9,12.23,0.76,0,0.66
14,166,0.04,1.72,4,7.9,12.37,0.76,0,0.67
14,167,0.03,1.58,14,7.9,12.51,0.79,0,0.67
14,168,0.03,1.43,0,7.9,12.68,0.76,0,0.68
14,169,0.03,1.28,0,7.9,12.84,0.74,0,0.69
14,170,0.02,1.13,0,7.9,13.02,0.72,0,0.7
14,171,0.02,1,0,7.9,13.26,0.71,0,0.71
14,172,0.02,0.88,0,7.9,13.52,0.69,0,0.72
14,173,0.02,0.76,10,7.9,13.58,0.71,0,0.73
14,174,0.01,0.66,3,7.9,13.55,0.7,0,0.75
14,175,0.01,0.57,2,7.9,13.63,0.69,0,0.76
14,176,0.01,0.49,3,7.9,13.81,0.69,0,0.77
14,177,0.01,0.43,0,7.9,14.02,0.68,0,0.78
14,178,0.01,0.37,0,7.9,14.19,0.66,0,0.79
14,179,0.01,0.32,0,7.9,14.26,0.65,0,0.8
14,180,0.01,0.28,0,7.9,14.29,0.64,0,0.81
14,181,0,0.24,0,7.9,14.16,0.63,0,0.82
14,182,0,0.21,0,7.9,14.18,0.62,0,0.82
14,183,0,0.18,0,7.9,14.31,0.61,0,0.83
14,184,0,0.16,2,7.9,14.39,0.61,0,0.83
14,185,0,0.14,4,7.9,14.5,0.61,0,0.83
14,186,0,0.13,0,7.9,14.68,0.6,0,0.83
14,187,0,0.12,0,7.9,14.84,0.59,0,0.83
14,188,0,0.12,0,7.9,15.03,0.58,0,0.83
14,189,0,0.12,4,7.9,15.19,0.58,0,0.83
14,190,0,0.14,4,7.9,15.36,0.58,0,0.83
14,191,0,0.16,0,7.9,15.38,0.57,0,0.84
14,192,0,0.19,0,7.9,15.34,0.56,0,0.84
14,193,0,0.21,0,7.9,15.46,0.55,0,0.85
14,194,0,0.24,0,7.9,15.63,0.54,0,0.85
14,195,0,0.26,0,7.9,15.76,0.53,0,0.85
14,196,0,0.27,0,7.9,15.77,0.53,0,0.86
14,197,0.01,0.28,0,7.9,15.87,0.52,0,0.86
14,198,0.01,0.29,0,7.9,16.03,0.52,0,0.87
14,199,0.01,0.3,0,7.9,16.22,0.52,0,0.87
14,200,0.01,0.31,0,7.9,16.37,0.52,0,0.88
14,201,0.01,0.33,0,7.9,16.3,0.51,0,0.89
14,202,0.01,0.34,0,7.9,16.32,0.51,0,0.89
14,203,0.01,0.35,0,7.9,16.44,0.51,0,0.9
14,204,0.01,0.36,0,7.9,16.5,0.51,0,0.9
14,205,0.01,0.37,0,7.9,16.22,0.51,0,0.91
14,206,0.01,0.39,0,7.9,16.29,0.51,0,0.91
14,207,0.01,0.4,23,7.9,16.34,0.58,0,0.89
14,208,0.01,0.41,0,7.9,15.62,0.57,0,0.87
14,209,0.01,0.41,0,7.9,15.29,0.56,0,0.83
14,210,0.01,0.41,0,7.9,15.33,0.55,0,0.81
14,211,0.01,0.41,0,7.9,15.33,0.55,0,0.8
14,212,0.01,0.41,0,7.9,15.47,0.54,0,0.78
14,213,0.01,0.4,0,7.9,15.7,0.54,0,0.77
14,214,0.01,0.39,0,7.9,15.83,0.54,0,0.76
14,215,0.01,0.39,13,7.9,15.63,0.58,0,0.75
14,216,0.01,0.38,0,7.9,15.65,0.57,0,0.75
14,217,0.01,0.37,0,7.9,15.8,0.56,0,0.75
14,218,0.01,0.37,8,7.9,15.99,0.58,0,0.74
14,219,0.01,0.36,0,7.9,16.12,0.57,0,0.74
14,220,0.01,0.36,0,7.9,16.05,0.57,0,0.74
14,221,0.01,0.35,5,7.9,16.05,0.58,0,0.74
14,222,0.01,0.35,0,7.9,16.11,0.57,0,0.74
14,223,0.01,0.34,6,7.9,16.2,0.59,0,0.74
14,224,0.01,0.34,0,7.9,16.24,0.58,0,0.74
14,225,0.01,0.34,0,7.9,16.24,0.58,0,0.74
14,226,0.01,0.34,0,7.9,16.1,0.58,0,0.74
14,227,0.01,0.33,6,7.9,15.74,0.59,0,0.73
14,228,0.01,0.33,0,7.9,15.74,0.59,0,0.72
14,229,0.01,0.33,0,7.9,15.82,0.58,0,0.71
14,230,0.01,0.33,0,7.9,15.94,0.58,0,0.71
14,231,0.01,0.32,0,7.9,16.1,0.58,0,0.7
14,232,0.01,0.32,0,7.9,16.34,0.57,0,0.7
14,233,0.01,0.32,0,7.9,16.58,0.57,0,0.69
14,234,0.01,0.32,32,7.9,16.67,0.67,0,0.69
14,235,0.01,0.32,0,7.9,16.73,0.66,0,0.69
14,236,0.01,0.32,9,7.9,16.86,0.68,0,0.7
14,237,0.01,0.32,8,7.9,17.03,0.7,0,0.7
14,238,0.01,0.31,0,7.9,17.22,0.68,0,0.71
14,239,0.01,0.31,0,7.9,17.36,0.68,0,0.71
14,240,0.01,0.31,0,7.9,17.47,0.67,0,0.72
14,241,0.01,0.31,0,7.9,17.57,0.67,0,0.73
14,242,0.01,0.31,0,7.9,17.66,0.67,0,0.73
14,243,0.01,0.31,0,7.9,17.67,0.66,0,0.74
14,244,0.01,0.31,12,7.9,17.59,0.7,0,0.75
14,245,0.01,0.3,0,7.9,17.18,0.69,0,0.75
14,246,0.01,0.3,0,7.9,17.2,0.69,0,0.75
14,247,0.01,0.3,0,7.9,17.31,0.68,0,0.75
14,248,0.01,0.3,3,7.9,17.4,0.69,0,0.74
14,249,0.01,0.3,0,7.9,17.52,0.68,0,0.74
14,250,0.01,0.3,0,7.9,17.65,0.68,0,0.74
14,251,0.01,0.3,0,7.9,17.72,0.68,0,0.73
14,252,0.01,0.3,0,7.9,17.83,0.68,0,0.73
14,253,0.01,0.3,0,7.9,17.98,0.67,0,0.73
14,254,0.01,0.31,0,7.9,17.88,0.67,0,0.74
14,255,0.01,0.34,0,7.9,17.85,0.67,0,0.74
14,256,0.01,0.4,0,7.9,17.23,0.67,0,0.73
14,257,0.01,0.5,0,7.9,16.87,0.67,0,0.71
14,258,0.01,0.65,0,7.9,16.63,0.66,0,0.68
14,259,0.02,0.81,0,7.9,16.06,0.66,0,0.6
14,260,0.02,0.96,1,7.9,16.09,0.66,0,0.6
14,261,0.02,1.08,0,7.9,16.26,0.65,0,0.59
14,262,0.02,1.14,0,7.9,16.6,0.65,0,0.59
14,263,0.02,1.15,0,7.9,16.33,0.64,0,0.58
14,264,0.02,1.1,0,7.9,15.9,0.64,0,0.57
14,265,0.02,1.02,0,7.9,16.05,0.63,0,0.56
14,266,0.02,0.92,0,7.9,16.26,0.63,0,0.56
14,267,0.02,0.81,0,7.9,16.31,0.63,0,0.55
14,268,0.01,0.71,0,7.9,16.3,0.62,0,0.55
14,269,0.01,0.61,0,7.9,16.45,0.62,0,0.55
14,270,0.01,0.54,0,7.9,16.72,0.62,0,0.55
14,271,0.01,0.47,4,7.9,16.72,0.63,0,0.55
14,272,0.01,0.43,0,7.9,16.03,0.62,0,0.55
14,273,0.01,0.39,0,7.9,16.27,0.62,0,0.55
14,274,0.01,0.37,0,7.9,16.44,0.62,0,0.54
14,275,0.01,0.35,0,7.9,16.44,0.62,0,0.54
14,276,0.01,0.34,5,7.9,16.54,0.63,0,0.54
14,277,0.01,0.33,2,7.9,16.33,0.63,0,0.54
14,278,0.01,0.32,6,7.9,15.3,0.64,0,0.47
14,279,0.01,0.32,3,7.9,9.73,0.65,0,0.22
14,280,0.01,0.32,4,7.9,9.9,0.66,0,0.22
14,281,0.01,0.31,0,7.9,10.37,0.65,0,0.22
14,282,0.01,0.31,0,7.9,10.68,0.64,0,0.22
14,283,0.01,0.31,0,7.9,10.96,0.64,0,0.22
14,284,0.01,0.31,0,7.9,11.18,0.63,0,0.23
14,285,0.01,0.31,0,7.9,11.26,0.63,0,0.23
14,286,0.01,0.31,0,7.9,11.1,0.63,0,0.24
14,287,0.01,0.31,0,7.9,11.02,0.63,0,0.25
14,288,0.01,0.3,46,7.9,10.8,0.78,0,0.26
14,289,0.01,0.3,0,7.9,10.28,0.78,0,0.25
14,290,0.01,0.3,0,7.9,10.01,0.77,0,0.24
14,291,0.01,0.3,0,7.9,9.8,0.77,0,0.22
14,292,0.01,0.3,0,7.9,9.57,0.77,0,0.21
14,293,0.01,0.3,0,7.9,9.63,0.76,0,0.21
14,294,0.01,0.29,0,7.9,9.63,0.76,0,0.21
14,295,0.01,0.29,3,7.9,8.35,0.76,0,0.18
14,296,0.01,0.29,2,7.9,7.73,0.77,0,0.16
14,297,0.01,0.29,2,7.9,7.65,0.77,0,0.16
14,298,0.01,0.29,0,7.9,7.71,0.76,0,0.16
14,299,0.01,0.28,0,7.9,7.96,0.76,0,0.16
14,300,0.01,0.28,0,7.9,7.97,0.75,0,0.16
14,301,0.01,0.29,0,7.9,8.12,0.75,0,0.16
14,302,0.01,0.3,1,7.9,7.88,0.75,0,0.16
14,303,0.01,0.33,7,7.9,7.84,0.77,0,0.16
14,304,0.01,0.38,2,7.9,7.83,0.77,0,0.16
14,305,0.01,0.44,0,7.9,7.91,0.77,0,0.16
14,306,0.01,0.53,1,7.9,7.98,0.76,0,0.16
14,307,0.01,0.62,0,7.9,8.05,0.76,0,0.16
14,308,0.01,0.72,0,7.9,8.11,0.75,0,0.16
14,309,0.02,0.82,0,7.9,7.95,0.74,0,0.16
14,310,0,0,12,7.9,7.46,0.74,0,0.16
14,311,0,0,0,7.9,7.28,0.74,0,0.16
14,312,0,0,0,7.9,7.15,0.73,0,0.16
14,313,0,0,0,7.9,7.04,0.73,0,0.16
14,314,0,0,0,7.9,6.94,0.72,0,0.15
14,315,0,0,0,7.9,6.85,0.72,0,0.15
14,316,0,0,0,7.9,6.72,0.72,0,0.14
14,317,0,0,0,7.9,6.65,0.71,0,0.14
14,318,0,0,0,7.9,6.64,0.71,0,0.14
14,319,0,0,0,7.9,6.62,0.71,0,0.13
14,320,0.01,0.49,0,7.9,6.76,0.71,0,0.13
14,321,0.01,0.44,2,7.9,7.91,0.71,0,0.16
14,322,0.01,0.41,0,7.9,7.86,0.71,0,0.16
14,323,0.01,0.38,0,7.9,7.87,0.71,0,0.16
14,324,0.01,0.36,0,7.9,8.01,0.7,0,0.16
14,325,0.01,0.34,0,7.9,7.84,0.7,0,0.16
14,326,0,0,1,7.9,7.33,0.7,0,0.16
14,327,0,0,0,7.9,7.04,0.7,0,0.16
14,328,0,0,0,7.9,6.73,0.69,0,0.15
14,329,0,0,0,7.9,6.72,0.7,0,0.15
14,330,0.01,0.32,0,7.9,6.75,0.7,0,0.15
14,331,0,0,0,7.9,6.46,0.69,0,0.14
14,332,0,0,0,7.9,6.29,0.69,0,0.14
14,333,0,0,0,7.9,6.23,0.69,0,0.13
14,334,0.01,0.31,0,7.9,6.36,0.7,0,0.13
14,335,0.01,0.3,0,7.9,6.61,0.7,0,0.12
14,336,0.01,0.29,0,7.9,6.61,0.7,0,0.12
14,337,0.01,0.28,0,7.9,6.96,0.69,0,0.12
14,338,0.01,0.28,0,7.9,6.72,0.69,0,0.12
14,339,0,0,0,7.9,6.21,0.68,0,0.12
14,340,0,0,0,7.9,5.58,0.67,0,0.12
14,341,0,0,0,7.9,5.04,0.65,0,0.12
14,342,0,0,1,7.9,5.41,0.65,0,0.11
14,343,0,0,0,7.9,5.3,0.65,0,0.11
14,344,0,0,0,7.9,5.2,0.65,0,0.1
14,345,0,0,0,7.9,4.89,0.63,0,0.09
14,346,0,0,0,7.9,4.62,0.63,0,0.09
14,347,0,0,0,7.9,4.65,0.63,0,0.08
14,348,0,0,0,7.9,4.51,0.6,0,0.08
14,349,0,0,0,7.9,4.28,0.6,0,0.07
14,350,0,0,0,7.9,4.16,0.6,0,0.07
14,351,0,0,0,7.9,4.33,0.6,0,0.06
14,352,0,0,0,7.9,4.65,0.6,0,0.06
14,353,0.01,0.28,0,7.9,5.06,0.69,0,0.06
14,354,0,0,0,7.9,4.67,0.67,0,0.06
14,355,0,0,0,7.9,4.38,0.65,0,0.06
14,356,0,0,0,7.9,4.2,0.63,0,0.06
14,357,0,0,0,7.9,3.78,0.62,0,0.06
14,358,0,0,0,7.9,3.48,0.6,0,0.06
14,359,0,0,0,7.9,3.58,0.58,0,0.05
14,360,0,0,0,7.9,4.04,0.58,0,0.05
14,361,0.01,0.29,0,7.9,4.77,0.69,0,0.05
14,362,0.01,0.29,0,7.9,6.15,0.69,0,0.1
14,363,0.01,0.3,0,7.9,5.97,0.69,0,0.1
14,364,0,0,0,7.9,5.3,0.68,0,0.1
14,365,0,0,0,7.9,4.93,0.67,0,0.1
