year,day,no3_leach,h2o_leach,precip,soil_ph,soil_temp,wfps,soil_nh3,nh3_vol
15,49,0,0,0,7.9,3.31,0.67,0,0.02
15,50,0,0,0,7.9,3.58,0.67,0,0.03
15,51,0.01,0.26,0,7.9,5.13,0.67,0,0.08
15,52,0,0,4,7.9,4.85,0.67,0,0.08
15,53,0,0,0,7.9,4.74,0.67,0,0.08
15,54,0,0,0,7.9,4.62,0.67,0,0.08
15,55,0,0,0,7.9,4.5,0.67,0,0.08
15,56,0,0,5,7.9,4.44,0.67,0,0.08
15,57,0,0,0,7.9,4.37,0.67,0,0.07
15,58,0,0,0,7.9,4.31,0.67,0,0.07
15,59,0,0,0,7.9,4.24,0.66,0,0.07
15,60,0,0,7,7.9,4.23,0.67,0,0.07
15,61,0,0,2,7.9,4.18,0.67,0,0.07
15,62,0,0,0,7.9,4.14,0.67,0,0.06
15,63,0,0,0,7.9,4.12,0.67,0,0.06
15,64,0,0,0,7.9,4.09,0.67,0,0.06
15,65,0,0,0,7.9,4.07,0.67,0,0.06
15,66,0,0,0,7.9,4.06,0.67,0,0.06
15,67,0,0,0,7.9,4.03,0.67,0,0.06
15,68,0,0,0,7.9,4.02,0.66,0,0.06
15,69,0,0,0,7.9,4.08,0.66,0,0.05
15,70,0,0.19,0,7.9,4.4,0.66,0,0.06
15,71,0,0.18,2,7.9,4.51,0.67,0,0.06
15,72,0,0.17,0,7.9,6.2,0.67,0,0.11
15,73,0,0.17,0,7.9,7.84,0.67,0,0.14
15,74,0,0.16,0,7.9,7.76,0.66,0,0.14
15,75,0,0.15,0,7.9,7.47,0.66,0,0.14
15,76,0,0.14,0,7.9,7.38,0.66,0,0.14
15,77,0,0.14,0,7.9,7.56,0.66,0,0.14
15,78,0,0.13,0,7.9,7.54,0.66,0,0.14
15,79,0,0.13,0,7.9,7.54,0.66,0,0.14
15,80,0,0.12,0,7.9,7.75,0.66,0,0.14
15,81,0,0.12,0,7.9,7.52,0.66,0,0.14
15,82,0,0.11,0,7.9,7.1,0.66,0,0.14
15,83,0,0.11,0,7.9,6.96,0.66,0,0.14
15,84,0,0.1,0,7.9,6.85,0.66,0,0.13
15,85,0,0.1,0,7.9,6.85,0.66,0,0.13
15,86,0,0.09,0,7.9,7.72,0.66,0,0.14
15,87,0,0,2,7.9,7.24,0.65,0,0.14
15,88,0,0.1,0,7.9,7.1,0.65,0,0.14
15,89,0,0.1,0,7.9,7.52,0.65,0,0.13
15,90,0,0.11,0,7.9,8.03,0.65,0,0.14
15,91,0,0.13,0,7.9,8.03,0.65,0,0.14
15,92,0,0.14,0,7.9,7.51,0.65,0,0.14
15,93,0,0.16,0,7.9,7.47,0.65,0,0.14
15,94,0,0.18,15,7.9,7.27,0.7,0,0.13
15,95,0,0.2,0,7.9,7.19,0.69,0,0.13
15,96,0,0.21,0,7.9,7.72,0.69,0,0.14
15,97,0,0.22,2,7.9,8,0.69,0,0.14
15,98,0,0.23,1,7.9,8.08,0.68,0,0.14
15,99,0,0.23,0,7.9,8.22,0.68,0,0.14
15,100,0,0.23,0,7.9,8.55,0.67,0,4.26
15,101,0,0.22,0,7.9,8.68,0.67,0,0.45
15,102,0,0.21,0,7.9,8.95,0.67,0,0.46
15,103,0,0.2,0,7.9,9.09,0.67,0,0.47
15,104,0,0.18,8,7.9,8.41,0.69,0,0.48
15,105,0,0.17,0,7.9,7.51,0.68,0,0.42
15,106,0,0.15,0,7.9,7.55,0.68,0,0.42
15,107,0,0.14,2,7.9,7.71,0.68,0,0.42
15,108,0,0.12,0,7.9,7.79,0.68,0,0.42
15,109,0,0.11,0,7.9,8.13,0.68,0,0.43
15,110,0,0.1,0,7.9,8.57,0.67,0,0.43
15,111,0,0.09,0,7.9,8.93,0.67,0,0.43
15,112,0,0.08,0,7.9,8.93,0.67,0,0.44
15,113,0,0.07,0,7.9,8.94,0.67,0,0.46
15,114,0,0.06,8,7.9,8.95,0.69,0,0.47
15,115,0,0.06,0,7.9,9.02,0.68,0,0.48
15,116,0,0.05,0,7.9,9.26,0.68,0,0.5
15,117,0,0.05,0,7.9,9.38,0.67,0,0.51
15,118,0,0.04,7,7.9,9.29,0.69,0,0.52
15,119,0,0.04,6,7.9,8.71,0.71,0,0.53
15,120,0,0.04,3,7.9,7.62,0.71,0,0.41
15,121,0,0.05,2,7.9,7.59,0.71,0,0.41
15,122,0,0.05,0,7.9,7.75,0.7,0,0.41
15,123,0,0.06,0,7.9,8.01,0.7,0,0.41
15,124,0,0.06,1,7.9,8.19,0.7,0,0.41
15,125,0,0.07,0,7.9,8.32,0.69,0,0.42
15,126,0,0.08,0,7.9,8.6,0.69,0,0.42
15,127,0,0.09,0,7.9,8.99,0.68,0,0.43
15,128,0,0.09,2,7.9,9.44,0.68,0,0.44
15,129,0,0.1,0,7.9,9.58,0.67,0,0.45
15,130,0,0.1,0,7.9,9.54,0.67,0,0.47
15,131,0,0.11,0,7.9,9.76,0.66,0,0.49
15,132,0,0.11,7,7.9,9.68,0.68,0,0.5
15,133,0,0.11,4,7.9,9.03,0.69,0,0.52
15,134,0,0.11,0,7.9,9.06,0.68,0,0.53
15,135,0,0.12,0,7.9,9.12,0.67,0,0.53
15,136,0,0.13,0,7.9,8.45,0.67,0,0.5
15,137,0,0.14,0,7.9,8.58,0.67,0,0.5
15,138,0,0.15,0,7.9,8.85,0.66,0,0.49
15,139,0,0.17,0,7.9,9.22,0.65,0,0.49
15,140,0,0.2,0,7.9,9.63,0.64,0,0.49
15,141,0,0.23,0,7.9,9.92,0.63,0,0.5
15,142,0.01,0.27,0,7.9,10.06,0.62,0,0.51
15,143,0.01,0.31,0,7.9,10.27,0.61,0,0.52
15,144,0.01,0.36,0,7.9,10.51,0.6,0,0.54
15,145,0.01,0.4,3,7.9,10.67,0.6,0,0.56
15,146,0.01,0.44,4,7.9,10.86,0.6,0,0.58
15,147,0.01,0.49,0,7.9,11.09,0.59,0,0.6
15,148,0.01,0.53,9,7.9,11.32,0.61,0,0.62
15,149,0.01,0.56,0,7.9,11.48,0.59,0,0.65
15,150,0.01,0.59,0,7.9,11.69,0.58,0,0.67
15,151,0.01,0.61,0,7.9,11.91,0.57,0,0.69
15,152,0.01,0.62,0,7.9,12.11,0.55,0,0.71
15,153,0.01,0.61,34,7.9,12.11,0.66,0,0.73
15,154,0.01,0.6,0,7.9,12.08,0.65,0,0.75
15,155,0.01,0.58,9,7.9,12.07,0.67,0,0.77
15,156,0.01,0.56,0,7.9,12.2,0.65,0,0.79
15,157,0.01,0.53,7,7.9,12.32,0.67,0,0.8
15,158,0.01,0.51,8,7.9,12.43,0.68,0,0.81
15,159,0.01,0.49,0,7.9,12.21,0.67,0,0.81
15,160,0.01,0.47,0,7.9,12.2,0.65,0,0.82
15,161,0.01,0.45,8,7.9,12.21,0.67,0,0.82
15,162,0.01,0.44,0,7.9,12.44,0.65,0,0.83
15,163,0.01,0.44,0,7.9,12.59,0.63,0,0.82
15,164,0.01,0.43,0,7.9,12.45,0.61,0,0.83
15,165,0.01,0.43,0,7.9,12.58,0.6,0,0.83
15,166,0.01,0.43,45,7.9,12.72,0.74,0,0.82
15,167,0.01,0.42,0,7.9,12.84,0.72,0,0.82
15,168,0.01,0.42,68,7.9,13.04,0.95,0,0.83
15,169,0.01,0.43,0,7.9,13.27,0.92,0,0.84
15,170,0.01,0.54,0,7.9,13.5,0.9,0,0.84
15,171,0.01,0.82,0,7.9,13.57,0.88,0,0.84
15,172,0.02,1.21,2,7.9,13.74,0.86,0,0.85
15,173,0.03,1.59,20,7.9,13.83,0.91,0,0.86
15,174,0.03,1.88,0,7.9,13.81,0.88,0,0.87
15,175,0.03,2.07,0,7.9,13.83,0.86,0,0.88
15,176,0.04,2.19,0,7.9,13.93,0.83,0,0.89
15,177,0.04,2.25,0,7.9,14.08,0.8,0,0.89
15,178,0.04,2.28,6,7.9,14.19,0.8,0,0.9
15,179,0.04,2.29,11,7.9,14.22,0.82,0,0.9
15,180,0.04,2.27,16,7.9,14.26,0.86,0,0.9
15,181,0.04,2.24,34,7.9,14.37,0.96,0,0.9
15,182,0.03,2.17,0,7.9,14.37,0.93,0,0.9
15,183,0.03,2.06,0,7.9,14.06,0.9,0,0.91
15,184,0.03,1.94,0,7.9,14.02,0.88,0,0.9
15,185,0.03,1.81,0,7.9,14.16,0.86,0,0.9
15,186,0.03,1.73,0,7.9,14.36,0.83,0,0.89
15,187,0.03,1.72,0,7.9,14.61,0.8,0,0.88
15,188,0.03,1.77,0,7.9,14.8,0.78,0,0.88
15,189,0.03,1.86,0,7.9,14.79,0.76,0,0.88
15,190,0.03,1.97,0,7.9,14.79,0.74,0,0.88
15,191,0.03,2.07,0,7.9,14.85,0.72,0,0.88
15,192,0.03,2.14,5,7.9,14.96,0.72,0,0.88
15,193,0.03,2.19,23,7.9,14.99,0.78,0,0.87
15,194,0.03,2.19,11,7.9,15.04,0.8,0,0.87
15,195,0.03,2.16,0,7.9,15.01,0.78,0,0.87
15,196,0.03,2.08,0,7.9,14.58,0.76,0,0.87
15,197,0.03,1.97,0,7.9,14.57,0.74,0,0.86
15,198,0.03,1.83,0,7.9,14.63,0.73,0,0.85
15,199,0.02,1.65,0,7.9,14.74,0.72,0,0.85
15,200,0.02,1.46,0,7.9,14.82,0.71,0,0.84
15,201,0.02,1.26,0,7.9,15,0.7,0,0.83
15,202,0.02,1.07,0,7.9,15.28,0.7,0,0.83
15,203,0.01,0.89,0,7.9,15.5,0.69,0,0.83
15,204,0.01,0.74,0,7.9,15.48,0.69,0,0.83
15,205,0.01,0.62,0,7.9,15.46,0.69,0,0.83
15,206,0.01,0.53,6,7.9,15.5,0.7,0,0.84
15,207,0.01,0.46,0,7.9,15.67,0.7,0,0.84
15,208,0.01,0.41,0,7.9,15.71,0.69,0,0.85
15,209,0.01,0.38,0,7.9,15.57,0.69,0,0.85
15,210,0.01,0.36,0,7.9,15.51,0.69,0,0.85
15,211,0.01,0.36,0,7.9,15.49,0.69,0,0.85
15,212,0.01,0.38,0,7.9,15.55,0.68,0,0.85
15,213,0.01,0.43,0,7.9,15.59,0.68,0,0.85
15,214,0.01,0.51,0,7.9,15.72,0.68,0,0.85
15,215,0.01,0.62,0,7.9,15.86,0.68,0,0.84
15,216,0.01,0.76,0,7.9,15.98,0.67,0,0.84
15,217,0.01,0.92,0,7.9,16.04,0.67,0,0.84
15,218,0.02,1.07,12,7.9,15.88,0.7,0,0.84
15,219,0.02,1.21,35,7.9,15.58,0.81,0,0.84
15,220,0.02,1.32,0,7.9,15.66,0.79,0,0.83
15,221,0.02,1.37,0,7.9,15.81,0.78,0,0.82
15,222,0.02,1.38,0,7.9,15.92,0.77,0,0.82
15,223,0.02,1.34,7,7.9,15.94,0.78,0,0.81
15,224,0.02,1.26,0,7.9,15.86,0.77,0,0.81
15,225,0.02,1.15,0,7.9,15.89,0.76,0,0.81
15,226,0.02,1.03,0,7.9,15.97,0.76,0,0.81
15,227,0.01,0.9,3,7.9,15.99,0.76,0,0.8
15,228,0.01,0.78,1,7.9,16.1,0.75,0,0.8
15,229,0.01,0.68,0,7.9,16.29,0.75,0,0.8
15,230,0.01,0.6,0,7.9,16.42,0.74,0,0.8
15,231,0.01,0.55,0,7.9,16.51,0.74,0,0.8
15,232,0.01,0.54,0,7.9,16.57,0.74,0,0.8
15,233,0.01,0.56,4,7.9,16.65,0.74,0,0.8
15,234,0.01,0.63,0,7.9,16.86,0.74,0,0.81
15,235,0.01,0.74,14,7.9,16.91,0.78,0,0.81
15,236,0.01,0.88,1,7.9,16.94,0.77,0,0.81
15,237,0.02,1.04,0,7.9,16.88,0.76,0,0.82
15,238,0.02,1.21,0,7.9,16.6,0.75,0,0.82
15,239,0.02,1.39,0,7.9,16.34,0.74,0,0.82
15,240,0.02,1.55,16,7.9,16.39,0.79,0,0.81
15,241,0.03,1.68,9,7.9,16.49,0.8,0,0.8
15,242,0.03,1.79,11,7.9,16.46,0.83,0,0.79
15,243,0.03,1.86,0,7.9,16.53,0.81,0,0.78
15,244,0.03,1.89,3,7.9,16.62,0.8,0,0.78
15,245,0.03,1.88,3,7.9,16.59,0.8,0,0.77
15,246,0.03,1.82,0,7.9,16.62,0.78,0,0.77
15,247,0.03,1.73,0,7.9,16.77,0.77,0,0.77
15,248,0.03,1.63,0,7.9,16.67,0.76,0,0.76
15,249,0.02,1.51,0,7.9,15.52,0.75,0,0.68
15,250,0.02,1.41,0,7.9,15.64,0.75,0,0.68
15,251,0.02,1.32,10,7.9,15.75,0.77,0,0.67
15,252,0.02,1.25,23,7.9,15.88,0.84,0,0.66
15,253,0.02,1.2,3,7.9,15.93,0.83,0,0.65
15,254,0.02,1.17,0,7.9,14.7,0.82,0,0.56
15,255,0.02,1.17,13,7.9,12.21,0.86,0,0.39
15,256,0.02,1.19,0,7.9,11.33,0.84,0,0.34
15,257,0.02,1.23,0,7.9,11.45,0.83,0,0.34
15,258,0.02,1.28,1,7.9,11.62,0.82,0,0.34
15,259,0.02,1.35,0,7.9,11.63,0.81,0,0.34
15,260,0.02,1.42,0,7.9,11.86,0.81,0,0.34
15,261,0.02,1.48,0,7.9,12.17,0.8,0,0.35
15,262,0.02,1.53,0,7.9,12.42,0.79,0,0.35
15,263,0.02,1.57,17,7.9,12.79,0.83,0,0.35
15,264,0.03,1.59,0,7.9,12.83,0.82,0,0.36
15,265,0.03,1.6,0,7.9,12.7,0.81,0,0.37
15,266,0.03,1.59,2,7.9,12.7,0.8,0,0.38
15,267,0.02,1.57,4,7.9,12.72,0.8,0,0.39
15,268,0.02,1.54,0,7.9,12.94,0.79,0,0.4
15,269,0.02,1.5,0,7.9,13.17,0.78,0,0.4
15,270,0.02,1.46,0,7.9,13.36,0.77,0,0.41
15,271,0.02,1.42,0,7.9,13.46,0.76,0,0.42
15,272,0.02,1.39,0,7.9,13.55,0.76,0,0.42
15,273,0.02,1.37,0,7.9,13.5,0.75,0,0.43
15,274,0.02,1.36,6,7.9,13.45,0.76,0,0.44
15,275,0.02,1.37,7,7.9,13.5,0.77,0,0.45
15,276,0.02,1.38,7,7.9,12.18,0.79,0,0.41
15,277,0.02,1.41,0,7.9,7.63,0.77,0,0.19
15,278,0.02,1.44,0,7.9,7.79,0.76,0,0.19
15,279,0.02,1.46,0,7.9,8.07,0.75,0,0.19
15,280,0.02,1.47,0,7.9,8.3,0.74,0,0.19
15,281,0.02,1.46,0,7.9,8.42,0.73,0,0.19
15,282,0.02,1.42,0,7.9,8.52,0.72,0,0.2
15,283,0.02,1.36,0,7.9,8.35,0.72,0,0.2
15,284,0.02,1.28,0,7.9,8.33,0.71,0,0.2
15,285,0.02,1.18,0,7.9,8.4,0.7,0,0.21
15,286,0.02,1.07,2,7.9,8.55,0.7,0,0.21
15,287,0.01,0.96,0,7.9,8.62,0.7,0,0.21
15,288,0.01,0.85,0,7.9,8.71,0.69,0,0.21
15,289,0.01,0.75,0,7.9,8.87,0.69,0,0.22
15,290,0.01,0.67,0,7.9,9.04,0.69,0,0.22
15,291,0.01,0.6,0,7.9,9.05,0.68,0,0.22
15,292,0.01,0.54,0,7.9,9.1,0.68,0,0.23
15,293,0.01,0.5,0,7.9,9.24,0.68,0,0.23
15,294,0.01,0.46,0,7.9,9.37,0.67,0,0.24
15,295,0.01,0.44,0,7.9,9.53,0.67,0,0.24
15,296,0.01,0.42,13,7.9,9.68,0.71,0,0.25
15,297,0.01,0.4,0,7.9,9.8,0.7,0,0.25
15,298,0.01,0.39,0,7.9,9.91,0.7,0,0.26
15,299,0.01,0.38,0,7.9,9.98,0.69,0,0.26
15,300,0.01,0.37,0,7.9,10.05,0.69,0,0.27
15,301,0.01,0.37,0,7.9,9.94,0.68,0,0.27
15,302,0.01,0.36,0,7.9,9.12,0.68,0,0.27
15,303,0.01,0.36,0,7.9,8.94,0.68,0,0.26
15,304,0.01,0.35,0,7.9,8.6,0.68,0,0.23
15,305,0.01,0.35,0,7.9,7.56,0.67,0,0.18
15,306,0.01,0.34,0,7.9,7.67,0.67,0,0.18
15,307,0.01,0.34,0,7.9,7.88,0.67,0,0.18
15,308,0,0.33,0,7.9,7.98,0.67,0,0.18
15,309,0,0.33,0,7.9,8.06,0.67,0,0.18
15,310,0,0.32,0,7.9,8.11,0.67,0,0.18
15,311,0,0.32,0,7.9,7.98,0.67,0,0.19
15,312,0,0.31,0,7.9,7.98,0.66,0,0.19
15,313,0,0.3,0,7.9,7.64,0.66,0,0.18
15,314,0,0.3,0,7.9,7.6,0.66,0,0.18
15,315,0,0,1,7.9,7.18,0.66,0,0.18
15,316,0,0,0,7.9,6.74,0.65,0,0.18
15,317,0,0,0,7.9,6.42,0.65,0,0.18
15,318,0,0,0,7.9,6.14,0.64,0,0.17
15,319,0,0,0,7.9,5.97,0.64,0,0.17
15,320,0,0,5,7.9,6.18,0.65,0,0.16
15,321,0,0,0,7.9,6.12,0.66,0,0.15
15,322,0,0,0,7.9,6.05,0.66,0,0.15
15,323,0,0,0,7.9,6.02,0.66,0,0.14
15,324,0,0,0,7.9,5.94,0.66,0,0.13
15,325,0,0,0,7.9,5.88,0.66,0,0.13
15,326,0,0,0,7.9,5.9,0.66,0,0.13
15,327,0,0.28,0,7.9,6.14,0.66,0,0.12
15,328,0,0.28,0,7.9,6.14,0.66,0,0.12
15,329,0,0,0,7.9,5.9,0.65,0,0.12
15,330,0,0,3,7.9,5.85,0.65,0,0.12
15,331,0,0,0,7.9,5.72,0.65,0,0.12
15,332,0,0,0,7.9,5.66,0.65,0,0.11
15,333,0,0.27,0,7.9,5.77,0.65,0,0.11
15,334,0,0.27,0,7.9,6.23,0.65,0,0.11
15,335,0,0,0,7.9,5.7,0.65,0,0.11
15,336,0,0,0,7.9,5.41,0.65,0,0.11
15,337,0,0,0,7.9,5.36,0.64,0,0.11
15,338,0,0,0,7.9,5.35,0.65,0,0.11
15,339,0,0.27,0,7.9,5.44,0.65,0,0.11
15,340,0,0.27,0,7.9,5.4,0.65,0,0.11
15,341,0,0.27,0,7.9,5.4,0.65,0,0.1
15,342,0,0.27,0,7.9,5.49,0.65,0,0.1
15,343,0,0.27,0,7.9,5.44,0.65,0,0.1
15,344,0,0,0,7.9,5.3,0.64,0,0.1
15,345,0,0.27,0,7.9,5.25,0.65,0,0.1
15,346,0,0.27,0,7.9,5.44,0.64,0,0.1
15,347,0,0.27,0,7.9,6.58,0.64,0,0.13
15,348,0,0.28,0,7.9,7.75,0.64,0,0.17
15,349,0,0.28,7,7.9,7.76,0.66,0,0.17
15,350,0,0,1,7.9,7.21,0.66,0,0.17
15,351,0,0,0,7.9,6.77,0.64,0,0.17
15,352,0,0,0,7.9,6.48,0.64,0,0.17
15,353,0,0,0,7.9,6.39,0.64,0,0.17
15,354,0,0,0,7.9,6.35,0.64,0,0.16
15,355,0,0,0,7.9,6.37,0.66,0,0.16
15,356,0,0.28,4,7.9,6.5,0.67,0,0.15
15,357,0,0.29,10,7.9,6.54,0.7,0,0.14
15,358,0,0.29,0,7.9,6.45,0.7,0,0.14
15,359,0,0.29,0,7.9,6.33,0.7,0,0.14
15,360,0,0.29,0,7.9,6.31,0.69,0,0.13
15,361,0,0,4,7.9,6.16,0.69,0,0.13
15,362,0,0,0,7.9,6.04,0.68,0,0.13
15,363,0,0,1,7.9,5.96,0.68,0,0.13
15,364,0,0,0,7.9,5.83,0.66,0,0.12
15,365,0,0,0,7.9,5.72,0.66,0,0.12
